,id,len_description,host_id,host_name,host_response_rate,host_acceptance_rate,host_verifications,neighbourhood_cleansed,latitude,longitude,room_type,bathrooms,bathrooms_text,amenities,price,number_of_reviews
411,33218772,1000,248169354,Agnes,100%,94%,"['email', 'phone']",Sweelinckplein en omgeving,52.08208,4.28534,Private room,,1.5 baths,"[""Fast wifi \u2013 94 Mbps"", ""Kitchen"", ""Dishes and silverware"", ""Cooking basics"", ""Essentials"", ""Private patio or balcony"", ""Oven"", ""Heating"", ""Smoke alarm"", ""Laundromat nearby"", ""Refrigerator"", ""Stove"", ""Lock on bedroom door"", ""Coffee maker"", ""Private fenced garden or backyard"", ""Beachfront"", ""Hot water kettle"", ""Host greets you"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Hangers""]",$65.00,60
412,33340915,242,2799091,Roelof,100%,96%,"['email', 'phone']",Belgisch Park,52.11224,4.2869,Private room,,1 private bath,"[""Hot water"", ""Dedicated workspace"", ""Air conditioning"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Wifi"", ""Outdoor dining area"", ""Essentials"", ""Cable TV"", ""Paid parking on premises"", ""Heating"", ""Smoke alarm"", ""Refrigerator"", ""Iron"", ""Security cameras on property"", ""Lockbox"", ""Private entrance"", ""Coffee maker"", ""Hair dryer"", ""Private fenced garden or backyard"", ""Beachfront"", ""Bed linens"", ""Fire extinguisher"", ""Shampoo"", ""Outdoor furniture"", ""TV with standard cable"", ""EV charger"", ""Carbon monoxide alarm"", ""Long term stays allowed"", ""Hangers""]",$129.00,7
413,33341125,492,2799091,Roelof,100%,96%,"['email', 'phone']",Belgisch Park,52.11293,4.28489,Private room,,1 bath,"[""Hot water"", ""Dedicated workspace"", ""Air conditioning"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Wifi"", ""Outdoor dining area"", ""Essentials"", ""Cable TV"", ""Paid parking on premises"", ""Heating"", ""Smoke alarm"", ""Refrigerator"", ""Iron"", ""Security cameras on property"", ""Lockbox"", ""Private entrance"", ""Coffee maker"", ""Hair dryer"", ""Private fenced garden or backyard"", ""Bed linens"", ""Fire extinguisher"", ""Shampoo"", ""Outdoor furniture"", ""TV with standard cable"", ""Lake access"", ""EV charger"", ""Carbon monoxide alarm"", ""Long term stays allowed""]",$113.00,28
414,33354967,511,9165668,Robert,96%,79%,"['email', 'phone', 'work_email']",Rijslag,52.1109,4.28426,Entire home/apt,,1 bath,"[""Hot water"", ""Dishes and silverware"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Wifi"", ""Essentials"", ""Oven"", ""Heating"", ""Smoke alarm"", ""Refrigerator"", ""Iron"", ""Paid parking off premises"", ""Stove"", ""Lockbox"", ""Private entrance"", ""TV"", ""Coffee maker"", ""Hair dryer"", ""Beachfront"", ""Bed linens"", ""Free dryer \u2013 In building"", ""Fire extinguisher"", ""Shampoo"", ""Free washer \u2013 In building"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Long term stays allowed"", ""Hangers""]",$154.00,15
415,33398903,3,236925436,Debby,70%,73%,"['phone', 'work_email']",Vliegeniersbuurt,52.02321,4.35201,Private room,,1.5 shared baths,"[""Hot water"", ""First aid kit"", ""Wifi"", ""Lock on bedroom door"", ""Washer"", ""Heating"", ""Kitchen"", ""Iron"", ""Carbon monoxide alarm"", ""Long term stays allowed"", ""Hangers"", ""Free parking on premises""]",$35.00,7
416,33420536,713,30233643,Helen,100%,91%,"['email', 'phone', 'work_email']",Eykenduinen,52.06446,4.2538,Private room,,1 private bath,"[""Hot water"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Wifi"", ""Outdoor dining area"", ""Essentials"", ""Oven"", ""Heating"", ""Smoke alarm"", ""Refrigerator"", ""Iron"", ""Free street parking"", ""Stove"", ""Coffee maker"", ""Hair dryer"", ""Private fenced garden or backyard"", ""Paid washer \u2013 In building"", ""Bed linens"", ""First aid kit"", ""Shampoo"", ""Host greets you"", ""Outdoor furniture"", ""Single level home"", ""Dishwasher"", ""Long term stays allowed"", ""Hangers""]",$55.00,13
417,33465566,252,21073673,Hermiette,100%,100%,"['email', 'phone']",Arendsdorp,52.09664,4.3215,Entire home/apt,,3.5 baths,"[""Hot water"", ""First aid kit"", ""Wifi"", ""Shampoo"", ""Essentials"", ""Dedicated workspace"", ""Indoor fireplace"", ""Private entrance"", ""Heating"", ""Host greets you"", ""Smoke alarm"", ""TV"", ""Kitchen"", ""Hair dryer"", ""Iron"", ""Long term stays allowed"", ""Hangers""]",$250.00,0
418,33485582,1000,13387043,Djoeke,100%,84%,"['email', 'phone']",Vliegeniersbuurt,52.00907,4.35957,Private room,,1 private bath,"[""Hot water"", ""TV with Chromecast"", ""Dishes and silverware"", ""Clothing storage: closet"", ""Microwave"", ""Wifi"", ""Bathtub"", ""Essentials"", ""Heating"", ""Smoke alarm"", ""Laundromat nearby"", ""Refrigerator"", ""Iron"", ""Security cameras on property"", ""Free street parking"", ""Lock on bedroom door"", ""Coffee maker"", ""Hair dryer"", ""Bed linens"", ""First aid kit"", ""Fire extinguisher"", ""Shampoo"", ""Body soap"", ""Carbon monoxide alarm"", ""Portable fans"", ""Long term stays allowed"", ""Hangers"", ""Conditioner""]",$83.00,133
419,33506993,1000,10084732,Jordans,75%,91%,"['email', 'phone']",Scheveningen Badplaats,52.10892,4.27887,Entire home/apt,,1 bath,"[""Hot water"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Crib"", ""Cooking basics"", ""Microwave"", ""Wifi"", ""Essentials"", ""Heating"", ""Smoke alarm"", ""Refrigerator"", ""Iron"", ""Stove"", ""Lockbox"", ""Washer"", ""TV"", ""Coffee maker"", ""Hair dryer"", ""Beachfront"", ""Fire extinguisher"", ""Shampoo"", ""Long term stays allowed"", ""Hangers""]",$125.00,23
420,33537978,902,1455674,Naomi,100%,81%,"['email', 'phone']",Vlietzoom-West,52.06049,4.34036,Entire home/apt,,1 bath,"[""Hot water"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Cooking basics"", ""Extra pillows and blankets"", ""Microwave"", ""Wifi"", ""Essentials"", ""Cable TV"", ""Oven"", ""Heating"", ""Smoke alarm"", ""Refrigerator"", ""Iron"", ""Paid parking off premises"", ""Free washer \u2013 In unit"", ""Stove"", ""Private entrance"", ""Coffee maker"", ""Hair dryer"", ""Patio or balcony"", ""Bed linens"", ""Shampoo"", ""TV with standard cable"", ""Dishwasher"", ""Long term stays allowed"", ""Hangers""]",$57.00,9
421,33541560,1000,103454416,Barbara,100%,69%,"['email', 'phone']",Statenkwartier,52.09574,4.28166,Entire home/apt,,1 bath,"[""Hot water"", ""Dishes and silverware"", ""Kitchen"", ""Free dryer \u2013 In unit"", ""Cooking basics"", ""Microwave"", ""Wifi"", ""Essentials"", ""Oven"", ""Heating"", ""Refrigerator"", ""Free washer \u2013 In unit"", ""Free parking on premises"", ""Stove"", ""Coffee maker"", ""Patio or balcony"", ""HDTV"", ""Shampoo"", ""Host greets you"", ""Dishwasher"", ""Long term stays allowed"", ""Hangers""]",$179.00,17
422,33566351,397,143459505,Anthony,,0%,"['email', 'phone']",Scheveningen Badplaats,52.10587,4.27644,Entire home/apt,,1.5 baths,"[""First aid kit"", ""Fire extinguisher"", ""Wifi"", ""Essentials"", ""Shampoo"", ""Washer"", ""Heating"", ""Private entrance"", ""Host greets you"", ""Smoke alarm"", ""TV"", ""Kitchen"", ""Iron"", ""Carbon monoxide alarm"", ""Long term stays allowed"", ""Dryer""]",$200.00,5
423,33571201,939,21351464,Sanne,,100%,"['email', 'phone']",Scheveningen Badplaats,52.10921,4.28104,Entire home/apt,,1.5 baths,"[""Hot water"", ""Wifi"", ""Bathtub"", ""Shampoo"", ""Essentials"", ""Private patio or balcony"", ""Heating"", ""Smoke alarm"", ""Dishes and silverware"", ""Kitchen"", ""Long term stays allowed""]",$120.00,8
424,33732404,226,10538644,Femke,80%,50%,"['email', 'phone', 'work_email']",Duttendel,52.10553,4.30309,Entire home/apt,,2.5 baths,"[""First aid kit"", ""Fire extinguisher"", ""Wifi"", ""Shampoo"", ""Essentials"", ""Washer"", ""Heating"", ""Private entrance"", ""Smoke alarm"", ""TV"", ""Kitchen"", ""Hair dryer"", ""Iron"", ""Carbon monoxide alarm"", ""Beachfront"", ""Long term stays allowed"", ""Dryer"", ""Free parking on premises""]",$299.00,9
425,33844291,616,226148199,W,90%,23%,"['email', 'phone']",Nassaubuurt,52.0896,4.31667,Entire home/apt,,1 bath,"[""BBQ grill"", ""Dishes and silverware"", ""Kitchen"", ""Cooking basics"", ""Long term stays allowed"", ""Wifi"", ""Bathtub"", ""Essentials"", ""Oven"", ""Smoke alarm"", ""Refrigerator"", ""Iron"", ""Stove"", ""Washer"", ""Private entrance"", ""Coffee maker"", ""Hair dryer"", ""High chair"", ""First aid kit"", ""Backyard"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Baby bath"", ""Hangers"", ""Children\u2019s books and toys""]",$191.00,1
426,33876755,785,2583181,Maaike & Michiel,100%,99%,"['email', 'phone', 'work_email']",Koningsplein en omgeving,52.08073,4.28782,Entire home/apt,,1 bath,"[""Hot water"", ""Dishes and silverware"", ""Kitchen"", ""Crib"", ""Cooking basics"", ""Clothing storage: closet"", ""Extra pillows and blankets"", ""Fast wifi \u2013 243 Mbps"", ""Microwave"", ""Bathtub"", ""Essentials"", ""Paid parking on premises"", ""Oven"", ""Nespresso machine"", ""Long term stays allowed"", ""Heating"", ""Smoke alarm"", ""Laundromat nearby"", ""Refrigerator"", ""Iron"", ""Pack \u2019n play/Travel crib"", ""Lockbox"", ""Cleaning products"", ""Private entrance"", ""Coffee maker"", ""Hair dryer"", ""Freezer"", ""High chair"", ""Bed linens"", ""First aid kit"", ""Fire extinguisher"", ""Shampoo"", ""Shower gel"", ""Body soap"", ""Carbon monoxide alarm"", ""Portable fans"", ""Baby bath"", ""Hangers"", ""Conditioner"", ""Mini fridge""]",$115.00,201
427,33954755,1000,13814611,Titia,,100%,"['email', 'phone']",Scheveningen Badplaats,52.10721,4.27812,Entire home/apt,,1 bath,"[""Hot water"", ""Dedicated workspace"", ""BBQ grill"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Kitchen"", ""Waterfront"", ""Free dryer \u2013 In unit"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Piano"", ""Fireplace guards"", ""Extra pillows and blankets"", ""Microwave"", ""Wifi"", ""Bathtub"", ""Essentials"", ""Cable TV"", ""Outdoor dining area"", ""Long term stays allowed"", ""Smoke alarm"", ""Children\u2019s books and toys for ages 10+ years old"", ""Laundromat nearby"", ""Bikes"", ""Paid street parking off premises"", ""Refrigerator"", ""Pour-over coffee"", ""Iron"", ""Free washer \u2013 In unit"", ""Children\u2019s dinnerware"", ""Stove"", ""Cleaning products"", ""Private entrance"", ""Wine glasses"", ""Coffee maker"", ""Stainless steel oven"", ""Clothing storage: dresser and closet"", ""Freezer"", ""Private fenced garden or backyard"", ""Beachfront"", ""Patio or balcony"", ""Bed linens"", ""Hot water kettle"", ""Barbecue utensils"", ""Board games"", ""Baking sheet"", ""Outdoor furniture"", ""TV with standard cable"", ""Toaster"", ""Dishwasher"", ""Portable fans"", ""Dining table"", ""Hangers"", ""Mini fridge"", ""Central heating""]",$235.00,7
428,34039334,451,15819951,Arian,100%,100%,"['email', 'phone']",Valkenboskwartier,52.07769,4.27486,Private room,,1 private bath,"[""Hot water"", ""Bed linens"", ""First aid kit"", ""Shampoo"", ""Essentials"", ""Wifi"", ""Patio or balcony"", ""Heating"", ""Host greets you"", ""Dishes and silverware"", ""Coffee maker"", ""Hair dryer"", ""Iron"", ""Paid parking off premises"", ""Free street parking"", ""Luggage dropoff allowed"", ""Hangers"", ""Clothing storage: closet""]",$65.00,39
429,34046688,184,50525265,Tanja,,,['email'],Vlietzoom-Oost,52.06966,4.36209,Entire home/apt,,3.5 baths,"[""Hot water"", ""Dedicated workspace"", ""Drying rack for clothing"", ""Boretti stove"", ""Dishes and silverware"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Wifi"", ""Bathtub"", ""Essentials"", ""Private patio or balcony"", ""Smoke alarm"", ""Clothing storage: wardrobe"", ""Bikes"", ""Refrigerator"", ""Iron"", ""Free street parking"", ""Dryer"", ""Cleaning products"", ""Washer"", ""Private entrance"", ""Private garden or backyard"", ""Wine glasses"", ""TV"", ""Coffee maker"", ""Stainless steel oven"", ""Hair dryer"", ""Freezer"", ""Bed linens"", ""First aid kit"", ""Fire extinguisher"", ""Outdoor furniture"", ""Toaster"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Long term stays allowed"", ""Dining table"", ""Central heating""]",$200.00,1
430,34050236,941,11897813,Christina,80%,41%,"['email', 'phone']",Bezuidenhout-Midden,52.08637,4.33654,Private room,,1 shared bath,"[""Hot water"", ""Dedicated workspace"", ""Paid washer \u2013 In unit"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Kitchen"", ""Shared patio or balcony"", ""Cooking basics"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Wifi"", ""Bathtub"", ""Essentials"", ""Microwave"", ""Oven"", ""Heating"", ""Smoke alarm"", ""Laundromat nearby"", ""Refrigerator"", ""Iron"", ""Paid parking off premises"", ""Clothing storage: closet and wardrobe"", ""Free parking on premises"", ""Stove"", ""Cleaning products"", ""Wine glasses"", ""Coffee maker"", ""Hair dryer"", ""Freezer"", ""Bed linens"", ""First aid kit"", ""Hot water kettle"", ""Outdoor furniture"", ""Toaster"", ""Dishwasher"", ""Portable fans"", ""Long term stays allowed"", ""Hangers"", ""Dining table""]",$69.00,2
431,34134192,293,248427955,Central Station Serviced Apartments,100%,100%,"['email', 'phone']",Uilebomen,52.07866,4.32195,Hotel room,,1 bath,"[""Hot water"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Crib"", ""Shared patio or balcony"", ""Cooking basics"", ""Microwave"", ""Wifi"", ""Bathtub"", ""Essentials"", ""Cable TV"", ""Oven"", ""Heating"", ""Smoke alarm"", ""Refrigerator"", ""Iron"", ""Security cameras on property"", ""Paid parking off premises"", ""Dryer"", ""Washer"", ""Coffee maker"", ""Hair dryer"", ""Bed linens"", ""TV with standard cable"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Long term stays allowed""]",$158.00,2
432,34134774,293,248427955,Central Station Serviced Apartments,100%,100%,"['email', 'phone']",Uilebomen,52.07742,4.32339,Hotel room,,1 bath,"[""Hot water"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Free dryer \u2013 In unit"", ""Crib"", ""Cooking basics"", ""Microwave"", ""Wifi"", ""Essentials"", ""Cable TV"", ""Oven"", ""Heating"", ""Smoke alarm"", ""Refrigerator"", ""Iron"", ""Security cameras on property"", ""Paid parking off premises"", ""Washer"", ""Coffee maker"", ""Hair dryer"", ""Patio or balcony"", ""Bed linens"", ""Shampoo"", ""TV with standard cable"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Long term stays allowed"", ""Hangers""]",$163.00,36
433,34134852,293,248427955,Central Station Serviced Apartments,100%,100%,"['email', 'phone']",Uilebomen,52.07748,4.3227,Hotel room,,1 bath,"[""Hot water"", ""Dedicated workspace"", ""Air conditioning"", ""Kitchen"", ""Dishes and silverware"", ""Free dryer \u2013 In unit"", ""Crib"", ""Cooking basics"", ""Microwave"", ""Wifi"", ""Essentials"", ""Cable TV"", ""Oven"", ""Heating"", ""Smoke alarm"", ""Refrigerator"", ""Iron"", ""Security cameras on property"", ""Paid parking off premises"", ""Stove"", ""Washer"", ""Coffee maker"", ""Hair dryer"", ""High chair"", ""Bed linens"", ""Shampoo"", ""Backyard"", ""TV with standard cable"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Long term stays allowed"", ""Hangers""]",$153.00,49
434,34226407,1000,25085527,Jacques,,50%,['phone'],Geuzenkwartier,52.09164,4.26715,Entire home/apt,,2 baths,"[""Hot water"", ""Dedicated workspace"", ""BBQ grill"", ""Drying rack for clothing"", ""Air conditioning"", ""Kitchen"", ""Dishes and silverware"", ""Cooking basics"", ""Extra pillows and blankets"", ""Microwave"", ""Wifi"", ""Bathtub"", ""Essentials"", ""Oven"", ""Nespresso machine"", ""Heating"", ""Smoke alarm"", ""Bikes"", ""Refrigerator"", ""Iron"", ""Free street parking"", ""Dryer"", ""Free parking on premises"", ""Washer"", ""Private entrance"", ""Wine glasses"", ""Coffee maker"", ""Hair dryer"", ""Hangers"", ""Patio or balcony"", ""Bed linens"", ""HDTV"", ""Fire extinguisher"", ""Shampoo"", ""Barbecue utensils"", ""Outdoor furniture"", ""Backyard"", ""Dishwasher"", ""Long term stays allowed"", ""Indoor fireplace""]",$310.00,4
435,34248402,789,34400363,Giuliana,100%,65%,['phone'],De Venen,52.04959,4.4016,Private room,,1 shared bath,"[""Hot water"", ""Wifi"", ""Shampoo"", ""Essentials"", ""Heating"", ""Host greets you"", ""Shower gel"", ""Smoke alarm"", ""Waterfront"", ""Hair dryer"", ""Lake access"", ""Iron"", ""Free street parking"", ""Long term stays allowed"", ""Hangers"", ""Free parking on premises"", ""Ping pong table"", ""Extra pillows and blankets""]",$60.00,28
436,34252414,1000,17929590,Lieke,100%,27%,"['email', 'phone']",Waalsdorp,52.10072,4.3143,Entire home/apt,,3.5 baths,"[""BBQ grill"", ""Dishes and silverware"", ""Kitchen"", ""Cooking basics"", ""Babysitter recommendations"", ""Room-darkening shades"", ""Wifi"", ""Bathtub"", ""Essentials"", ""Microwave"", ""Oven"", ""Heating"", ""Smoke alarm"", ""Refrigerator"", ""Iron"", ""Children\u2019s dinnerware"", ""Dryer"", ""Stove"", ""Washer"", ""TV"", ""Coffee maker"", ""High chair"", ""First aid kit"", ""Backyard"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Hangers"", ""Children\u2019s books and toys""]",$175.00,7
437,34325078,1000,134968,Hille En Michal,100%,56%,"['email', 'phone']",Vliegeniersbuurt,52.01526,4.35882,Entire home/apt,,1 bath,"[""Hot water"", ""Clothing storage"", ""Dishes and silverware"", ""Kitchen"", ""Cooking basics"", ""Extra pillows and blankets"", ""Wifi"", ""Essentials"", ""Heating"", ""Smoke alarm"", ""Refrigerator"", ""Iron"", ""Paid parking off premises"", ""Stove"", ""Lockbox"", ""Private entrance"", ""Coffee maker"", ""Hair dryer"", ""Patio or balcony"", ""Bed linens"", ""Fire extinguisher"", ""Shampoo"", ""Shower gel"", ""Backyard"", ""Long term stays allowed"", ""Hangers""]",$95.00,34
438,34393037,836,32275419,Tjitske & Sergio,100%,100%,"['email', 'phone']",Duttendel,52.10946,4.30405,Private room,,1 private bath,"[""Hot water"", ""Dedicated workspace"", ""Drying rack for clothing"", ""Luggage dropoff allowed"", ""Extra pillows and blankets"", ""Essentials"", ""Smoke alarm"", ""Wifi \u2013 26 Mbps"", ""Laundromat nearby"", ""Clothing storage: wardrobe"", ""Paid street parking off premises"", ""Iron"", ""Cleaning products"", ""Lock on bedroom door"", ""Radiant heating"", ""Hair dryer"", ""Beachfront"", ""Bed linens"", ""First aid kit"", ""Fire extinguisher"", ""Shampoo"", ""Hot water kettle"", ""Shower gel"", ""Outlet covers"", ""Body soap"", ""Carbon monoxide alarm"", ""Portable fans"", ""Hangers"", ""Conditioner"", ""Dining table"", ""Central heating""]",$165.00,57
439,34491014,1000,260341441,Philip,,100%,"['email', 'phone', 'work_email']",Statenkwartier,52.09432,4.27196,Entire home/apt,,1.5 baths,"[""Hot water"", ""Dishes and silverware"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Wifi"", ""Essentials"", ""Oven"", ""Heating"", ""Refrigerator"", ""Iron"", ""Security cameras on property"", ""Paid parking off premises"", ""Stove"", ""Washer"", ""Private entrance"", ""TV"", ""Coffee maker"", ""Hair dryer"", ""Patio or balcony"", ""First aid kit"", ""Shampoo"", ""Host greets you"", ""Long term stays allowed"", ""Hangers""]",$140.00,11
440,34504716,1000,260424887,Olga,100%,75%,"['email', 'phone']",Vliegeniersbuurt,52.01581,4.3592,Entire home/apt,,1 bath,"[""Hot water"", ""Dedicated workspace"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Kitchen"", ""Cooking basics"", ""Washer \u2013\u00a0In unit"", ""Dryer \u2013\u00a0In unit"", ""Fast wifi \u2013 320 Mbps"", ""Extra pillows and blankets"", ""Microwave"", ""Essentials"", ""Private patio or balcony"", ""Oven"", ""Heating"", ""Refrigerator"", ""Iron"", ""Pack \u2019n play/Travel crib"", ""Free parking on premises"", ""Stove"", ""Window AC unit"", ""Private entrance"", ""TV"", ""Coffee maker"", ""Hair dryer"", ""Hangers"", ""Bed linens"", ""First aid kit"", ""Shampoo"", ""Hot water kettle"", ""Backyard"", ""Dishwasher"", ""Portable fans"", ""Long term stays allowed"", ""Indoor fireplace"", ""Dining table""]",$600.00,12
441,34584781,1000,260947070,Paula,100%,100%,"['email', 'phone', 'work_email']",De Rivieren,52.08992,4.40823,Entire home/apt,,1.5 baths,"[""Hot water"", ""Dedicated workspace"", ""Fire pit"", ""Clothing storage"", ""BBQ grill"", ""Indoor fireplace"", ""Dishes and silverware"", ""Kitchen"", ""Waterfront"", ""Free dryer \u2013 In unit"", ""Crib"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Fireplace guards"", ""Bread maker"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Wifi"", ""Microwave"", ""Essentials"", ""Cable TV"", ""Oven"", ""Nespresso machine"", ""Outdoor dining area"", ""Private patio or balcony"", ""Long term stays allowed"", ""Smoke alarm"", ""Laundromat nearby"", ""Bikes"", ""Window guards"", ""Refrigerator"", ""Iron"", ""Free street parking"", ""Free washer \u2013 In unit"", ""Children\u2019s dinnerware"", ""Pack \u2019n play/Travel crib"", ""Free parking on premises"", ""Stove"", ""Cleaning products"", ""Sound system with aux"", ""Private entrance"", ""Wine glasses"", ""Coffee maker"", ""Hair dryer"", ""Freezer"", ""Private fenced garden or backyard"", ""Record player"", ""Bed linens"", ""First aid kit"", ""Fire extinguisher"", ""Shampoo"", ""Hot water kettle"", ""Barbecue utensils"", ""Boat slip"", ""Host greets you"", ""Shower gel"", ""Body soap"", ""Outdoor furniture"", ""TV with standard cable"", ""Toaster"", ""EV charger"", ""Carbon monoxide alarm"", ""Portable fans"", ""Dishwasher"", ""Dining table"", ""Hangers"", ""Single level home"", ""Conditioner"", ""Mini fridge"", ""Central heating""]",$114.00,71
442,34795697,1000,100127374,V&D,100%,100%,"['email', 'phone']",Scheveningen Badplaats,52.10866,4.28173,Private room,,1 private bath,"[""Hot water"", ""Clothing storage"", ""Dishes and silverware"", ""Shared patio or balcony"", ""Luggage dropoff allowed"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Wifi"", ""25\"" HDTV with Netflix, standard cable"", ""Essentials"", ""Cable TV"", ""Nespresso machine"", ""Heating"", ""Smoke alarm"", ""Pocket wifi"", ""Laundromat nearby"", ""Refrigerator"", ""Iron"", ""Paid parking off premises"", ""Smart lock"", ""Central air conditioning"", ""Lock on bedroom door"", ""Washer"", ""Private entrance"", ""Wine glasses"", ""Coffee maker"", ""Paid dryer \u2013 In building"", ""Hair dryer"", ""Beachfront"", ""Bed linens"", ""First aid kit"", ""Fire extinguisher"", ""Shampoo"", ""Hot water kettle"", ""Shower gel"", ""Outdoor furniture"", ""EV charger"", ""Carbon monoxide alarm"", ""Long term stays allowed"", ""Sound system"", ""Hangers"", ""Conditioner"", ""Mini fridge""]",$119.00,99
443,34796345,1000,100127374,V&D,100%,100%,"['email', 'phone']",Rijslag,52.10797,4.28295,Private room,,1.5 baths,"[""Hot water"", ""Air conditioning"", ""Waterfront"", ""Luggage dropoff allowed"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Wifi"", ""25\"" HDTV with Netflix, standard cable"", ""Essentials"", ""Cable TV"", ""Nespresso machine"", ""Heating"", ""Smoke alarm"", ""Pocket wifi"", ""Laundromat nearby"", ""Refrigerator"", ""Iron"", ""Paid parking off premises"", ""Smart lock"", ""Clothing storage: closet and wardrobe"", ""Dryer"", ""Cleaning products"", ""Washer"", ""Lock on bedroom door"", ""Private entrance"", ""Wine glasses"", ""Coffee maker"", ""Hair dryer"", ""Bed linens"", ""First aid kit"", ""Fire extinguisher"", ""Shampoo"", ""Hot water kettle"", ""Shower gel"", ""Body soap"", ""Outdoor furniture"", ""Carbon monoxide alarm"", ""Long term stays allowed"", ""Sound system"", ""Hangers"", ""Conditioner"", ""Mini fridge""]",$99.00,117
444,34856034,1000,7490376,Alexandra,100%,100%,"['email', 'phone', 'work_email']",Zeeheldenkwartier,52.08183,4.29873,Entire home/apt,,2 baths,"[""Hot water"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Kitchen"", ""Crib"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Babysitter recommendations"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Wifi"", ""Essentials"", ""Cable TV"", ""Nespresso machine"", ""Heating"", ""Smoke alarm"", ""Induction stove"", ""Laundromat nearby"", ""Clothing storage: wardrobe"", ""Paid street parking off premises"", ""Refrigerator"", ""Iron"", ""Pack \u2019n play/Travel crib"", ""Cleaning products"", ""Private entrance"", ""Wine glasses"", ""Changing table"", ""Paid dryer \u2013 In building"", ""Coffee maker"", ""Hair dryer"", ""Stainless steel oven"", ""Paid washer \u2013 In building"", ""High chair"", ""Patio or balcony"", ""Bed linens"", ""First aid kit"", ""Fire extinguisher"", ""Shampoo"", ""Paid valet parking on premises"", ""Keypad"", ""Hot water kettle"", ""Shower gel"", ""Board games"", ""Baking sheet"", ""Body soap"", ""Outdoor furniture"", ""TV with standard cable"", ""Single level home"", ""Dining table"", ""Portable fans"", ""Baby bath"", ""Hangers"", ""Children\u2019s books and toys"", ""Bluetooth sound system""]",$128.00,60
445,35226450,782,129817775,Tonny,100%,100%,"['email', 'phone']",Morgenweide,52.04621,4.38008,Private room,,2 shared baths,"[""Hot water"", ""Dedicated workspace"", ""BBQ grill"", ""Dishes and silverware"", ""Kitchen"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Extra pillows and blankets"", ""Microwave"", ""Wifi"", ""Essentials"", ""Oven"", ""Heating"", ""Smoke alarm"", ""Refrigerator"", ""Iron"", ""Security cameras on property"", ""Free street parking"", ""Smart lock"", ""Game console"", ""Dryer"", ""Stove"", ""Lock on bedroom door"", ""Washer"", ""TV"", ""Coffee maker"", ""Hair dryer"", ""Bed linens"", ""First aid kit"", ""Shampoo"", ""Barbecue utensils"", ""Shower gel"", ""Backyard"", ""EV charger"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Long term stays allowed"", ""Hangers""]",$35.00,31
