,id,len_description,host_id,host_name,host_response_rate,host_acceptance_rate,host_verifications,neighbourhood_cleansed,latitude,longitude,room_type,bathrooms,bathrooms_text,amenities,price,number_of_reviews
943,42386343,557,17917685,Matthieu,100%,100%,"['email', 'phone']",Universiteitsbuurt,51.22554,4.40522,Entire home/apt,,1 bath,"[""Long term stays allowed"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Bed linens"", ""Hot water"", ""TV"", ""Fire extinguisher"", ""Wifi"", ""Washer"", ""Heating"", ""Kitchen"", ""Hangers"", ""Shower gel"", ""Essentials"", ""Air conditioning"", ""Shampoo""]",$59.00,13
944,42430344,951,39001675,Guus,100%,98%,"['email', 'phone']",Valaar,51.18186,4.38031,Entire home/apt,,1 bath,"[""Cooking basics"", ""Long term stays allowed"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Hot water"", ""Coffee maker"", ""Refrigerator"", ""Heating"", ""Stove"", ""Dishwasher"", ""Backyard"", ""Kitchen"", ""Dishes and silverware"", ""Patio or balcony"", ""Hangers"", ""Essentials"", ""Wifi""]",$42.00,66
945,42434024,864,39001675,Guus,100%,98%,"['email', 'phone']",Kiel,51.18382,4.38195,Entire home/apt,,1.5 baths,"[""Cooking basics"", ""Long term stays allowed"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Hot water"", ""Microwave"", ""Refrigerator"", ""Washer"", ""Heating"", ""Stove"", ""Iron"", ""Kitchen"", ""Dishes and silverware"", ""Hangers"", ""Essentials"", ""Wifi""]",$46.00,45
946,42442104,471,127787502,Olena,96%,92%,"['email', 'phone']",Stadspark,51.20719,4.41229,Entire home/apt,,1 bath,"[""HDTV with standard cable"", ""Long term stays allowed"", ""Cable TV"", ""Heating"", ""Iron"", ""Kitchen"", ""Dryer"", ""Hair dryer"", ""Essentials"", ""Private entrance"", ""Lockbox"", ""Smoke alarm"", ""Washer"", ""Hangers"", ""Shampoo"", ""Carbon monoxide alarm"", ""Air conditioning"", ""Dedicated workspace"", ""Fire extinguisher"", ""Refrigerator"", ""Coffee maker"", ""Security cameras on property"", ""Dishes and silverware"", ""Patio or balcony"", ""Wifi"", ""First aid kit""]",$148.00,19
947,42529502,997,165436938,Luca,100%,100%,"['email', 'phone']",Historisch Centrum,51.21906,4.39777,Entire home/apt,,1.5 baths,"[""Oven"", ""Hot water kettle"", ""Hot water"", ""Body soap"", ""Extra pillows and blankets"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Shower gel"", ""Essentials"", ""Private entrance"", ""Smoke alarm"", ""Microwave"", ""Bed linens"", ""Stove"", ""Bathtub"", ""Dining table"", ""Hangers"", ""Shampoo"", ""Mini fridge"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Freezer"", ""Clothing storage"", ""Pour-over coffee"", ""Baking sheet"", ""Cooking basics"", ""Fire extinguisher"", ""Refrigerator"", ""Coffee maker"", ""Cleaning products"", ""Security cameras on property"", ""Dishes and silverware"", ""Host greets you"", ""Wifi"", ""First aid kit""]",$58.00,27
948,42529654,997,317037207,Luca,100%,100%,"['email', 'phone']",Historisch Centrum,51.21992,4.39866,Entire home/apt,,1.5 baths,"[""Oven"", ""Hot water"", ""Body soap"", ""Extra pillows and blankets"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Shower gel"", ""Essentials"", ""Private entrance"", ""Smoke alarm"", ""Microwave"", ""Bed linens"", ""Stove"", ""Hangers"", ""Shampoo"", ""Carbon monoxide alarm"", ""Clothing storage"", ""Cooking basics"", ""Fire extinguisher"", ""Refrigerator"", ""Coffee maker"", ""Cleaning products"", ""Security cameras on property"", ""Dishes and silverware"", ""Host greets you"", ""Wifi"", ""First aid kit""]",$58.00,91
949,42550410,1000,165436938,Luca,100%,100%,"['email', 'phone']",Universiteitsbuurt,51.22015,4.41033,Entire home/apt,,1 bath,"[""Oven"", ""Hot water"", ""Body soap"", ""Extra pillows and blankets"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Shower gel"", ""Essentials"", ""Private entrance"", ""Smoke alarm"", ""Microwave"", ""Bed linens"", ""Stove"", ""Hangers"", ""Shampoo"", ""Carbon monoxide alarm"", ""Clothing storage"", ""Cooking basics"", ""Fire extinguisher"", ""Refrigerator"", ""Coffee maker"", ""Cleaning products"", ""Security cameras on property"", ""Dishes and silverware"", ""Host greets you"", ""Wifi"", ""First aid kit""]",$58.00,42
950,42579650,1000,165436938,Luca,100%,100%,"['email', 'phone']",Historisch Centrum,51.22031,4.40503,Entire home/apt,,1.5 baths,"[""Oven"", ""Hot water"", ""Body soap"", ""Extra pillows and blankets"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Shower gel"", ""Essentials"", ""Pocket wifi"", ""Private entrance"", ""Smoke alarm"", ""Microwave"", ""Bed linens"", ""Stove"", ""Hangers"", ""Shampoo"", ""Carbon monoxide alarm"", ""Clothing storage"", ""Indoor fireplace"", ""Cooking basics"", ""Fire extinguisher"", ""Refrigerator"", ""Coffee maker"", ""Cleaning products"", ""Security cameras on property"", ""Dishes and silverware"", ""Host greets you"", ""Wifi"", ""First aid kit""]",$58.00,22
951,42580071,1000,317037207,Luca,100%,100%,"['email', 'phone']",Historisch Centrum,51.22031,4.4051,Entire home/apt,,1.5 baths,"[""Oven"", ""Hot water"", ""Body soap"", ""Extra pillows and blankets"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Shower gel"", ""Essentials"", ""Private entrance"", ""Smoke alarm"", ""Microwave"", ""Bed linens"", ""Stove"", ""Hangers"", ""Shampoo"", ""Carbon monoxide alarm"", ""Clothing storage"", ""Cooking basics"", ""Fire extinguisher"", ""Refrigerator"", ""Coffee maker"", ""Cleaning products"", ""Security cameras on property"", ""Dishes and silverware"", ""Host greets you"", ""Wifi"", ""First aid kit""]",$58.00,72
952,42596869,512,47386486,Marianne,100%,86%,"['email', 'phone']",Zurenborg,51.2088495,4.4268046,Entire home/apt,,1 bath,"[""Oven"", ""Long term stays allowed"", ""Hot water"", ""Extra pillows and blankets"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Smoke alarm"", ""Bed linens"", ""Ethernet connection"", ""Bathtub"", ""TV with Chromecast"", ""Cooking basics"", ""Dedicated workspace"", ""Fire extinguisher"", ""Cleaning products"", ""Dishes and silverware"", ""Private patio or balcony"", ""Central heating"", ""Drying rack for clothing"", ""Wifi""]",$120.00,5
953,42619796,871,43578172,Pascal,100%,99%,"['email', 'phone']",Theaterbuurt-Meir,51.21789,4.41433,Entire home/apt,,1 bath,"[""Platinet sound system with Bluetooth and aux"", ""Private garden or backyard"", ""Hot water kettle"", ""Hot water"", ""Body soap"", ""Extra pillows and blankets"", ""Heating"", ""Iron"", ""Wifi \u2013 47 Mbps"", ""Kitchen"", ""Hair dryer"", ""Elevator"", ""Shower gel"", ""Essentials"", ""Room-darkening shades"", ""Private entrance"", ""Nespresso machine"", ""Laundromat nearby"", ""Smoke alarm"", ""Microwave"", ""Bed linens"", ""Stove"", ""Portable fans"", ""Dining table"", ""Hangers"", ""Shampoo"", ""Paid parking off premises"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Freezer"", ""Single level home"", ""Cooking basics"", ""Dedicated workspace"", ""43\"" HDTV with Netflix"", ""Fire extinguisher"", ""Coffee maker"", ""Refrigerator"", ""Security cameras on property"", ""Dishes and silverware"", ""Host greets you"", ""First aid kit""]",$78.00,63
954,42619958,763,43578172,Pascal,100%,99%,"['email', 'phone']",Theaterbuurt-Meir,51.21933,4.41455,Entire home/apt,,1 bath,"[""Platinet sound system with Bluetooth and aux"", ""Hot water kettle"", ""Hot water"", ""Body soap"", ""Extra pillows and blankets"", ""Heating"", ""Dishwasher"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Elevator"", ""Shower gel"", ""Essentials"", ""Room-darkening shades"", ""Private entrance"", ""32\"" HDTV with Netflix"", ""Laundromat nearby"", ""Smoke alarm"", ""Microwave"", ""Bed linens"", ""Stove"", ""Portable fans"", ""Dining table"", ""Hangers"", ""Shampoo"", ""Mini fridge"", ""Paid parking off premises"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Freezer"", ""Indoor fireplace"", ""Single level home"", ""Fast wifi \u2013 63 Mbps"", ""Cooking basics"", ""Dedicated workspace"", ""Fire extinguisher"", ""Refrigerator"", ""Coffee maker"", ""Security cameras on property"", ""Dishes and silverware"", ""Host greets you"", ""First aid kit""]",$78.00,84
955,42635704,329,12803536,Najat,100%,92%,"['email', 'phone']",Amandus - Atheneum,51.22199,4.42131,Entire home/apt,,1.5 baths,"[""Oven"", ""Long term stays allowed"", ""TV"", ""Hot water"", ""Heating"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Paid parking on premises"", ""Private entrance"", ""Smoke alarm"", ""Stove"", ""Hangers"", ""Shampoo"", ""Single level home"", ""Baking sheet"", ""Cooking basics"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Wifi""]",$60.00,23
956,42661008,1000,44766240,Christine,100%,100%,"['email', 'phone']",Deurne Zuid West,51.20863,4.45688,Entire home/apt,,1 bath,"[""Toaster"", ""Oven"", ""Long term stays allowed"", ""Free washer \u2013 In unit"", ""Hot water"", ""Hot water kettle"", ""Extra pillows and blankets"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Paid street parking off premises"", ""Essentials"", ""Pocket wifi"", ""Private entrance"", ""Laundromat nearby"", ""Lockbox"", ""Smoke alarm"", ""Microwave"", ""Bed linens"", ""Clothing storage: dresser"", ""Stove"", ""Dining table"", ""Hangers"", ""Fast wifi \u2013 95 Mbps"", ""Mini fridge"", ""Freezer"", ""Single level home"", ""Baking sheet"", ""Cooking basics"", ""Dedicated workspace"", ""Fire extinguisher"", ""Refrigerator"", ""Coffee maker"", ""Cleaning products"", ""Security cameras on property"", ""Dishes and silverware"", ""Keurig coffee machine"", ""Drying rack for clothing""]",$40.00,21
957,42679912,697,24288412,Mariam,100%,85%,"['email', 'phone', 'work_email']",Amandus - Atheneum,51.22178,4.42244,Entire home/apt,,1 bath,"[""Oven"", ""Long term stays allowed"", ""Hot water"", ""Body soap"", ""Heating"", ""Outdoor dining area"", ""Iron"", ""Kitchen"", ""Shower gel"", ""HDTV with Chromecast"", ""Conditioner"", ""Essentials"", ""Laundromat nearby"", ""Lockbox"", ""Smoke alarm"", ""Bed linens"", ""Free parking on premises"", ""Stove"", ""Shampoo"", ""Whirpool refrigerator"", ""Outdoor furniture"", ""Cooking basics"", ""Fire extinguisher"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Private patio or balcony"", ""Drying rack for clothing"", ""Wifi"", ""First aid kit""]",$60.00,18
958,42770049,633,340623704,Roxanne Lotte,100%,100%,"['email', 'phone']",Sint-Andries,51.21701,4.39536,Entire home/apt,,1 bath,"[""Toaster"", ""Oven"", ""TV"", ""Hot water"", ""Body soap"", ""Heating"", ""Kitchen"", ""Dryer"", ""Hair dryer"", ""Shower gel"", ""Essentials"", ""Room-darkening shades"", ""Private entrance"", ""Smoke alarm"", ""Washer"", ""Electric stove"", ""Portable fans"", ""Dining table"", ""Hangers"", ""Record player"", ""Shampoo"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Fire extinguisher"", ""Refrigerator"", ""Cleaning products"", ""Dishes and silverware"", ""Wifi"", ""First aid kit""]",$89.00,3
959,42787047,1000,10518312,Thomas,100%,100%,"['email', 'phone']",Amandus - Atheneum,51.22271347045898,4.418028831481934,Entire home/apt,,1.5 baths,"[""Toaster"", ""Long term stays allowed"", ""TV"", ""Hot water kettle"", ""Heating"", ""Dishwasher"", ""Outdoor dining area"", ""Iron"", ""Kitchen"", ""Essentials"", ""Smoke alarm"", ""Microwave"", ""Bed linens"", ""Bread maker"", ""Washer"", ""Smeg gas stove"", ""Hangers"", ""Dining table"", ""Shampoo"", ""Smeg oven"", ""Wine glasses"", ""Freezer"", ""Baking sheet"", ""Outdoor furniture"", ""Cooking basics"", ""Dedicated workspace"", ""Fire extinguisher"", ""Refrigerator"", ""Wifi"", ""Coffee maker"", ""Dishes and silverware"", ""Patio or balcony"", ""Portable air conditioning""]",$70.00,5
960,42788327,3,15780894,Simon,100%,100%,"['email', 'phone']",Universiteitsbuurt,51.22379,4.40672,Private room,,1 bath,"[""Long term stays allowed"", ""Smoke alarm"", ""Fire extinguisher"", ""Lockbox"", ""Hot water"", ""Wifi"", ""Heating"", ""Lock on bedroom door"", ""Luggage dropoff allowed"", ""Hangers"", ""Essentials"", ""Shampoo""]",$61.00,146
961,42791559,371,6091257,Nele,100%,100%,"['email', 'phone', 'work_email']",Theaterbuurt-Meir,51.212,4.40674,Entire home/apt,,1.5 baths,"[""Long term stays allowed"", ""Washer \u2013\u00a0In unit"", ""Hot water"", ""Body soap"", ""Extra pillows and blankets"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Shower gel"", ""Essentials"", ""Private entrance"", ""Lockbox"", ""Smoke alarm"", ""Bed linens"", ""Stove"", ""Portable fans"", ""Hangers"", ""Record player"", ""Shampoo"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Fire extinguisher"", ""Refrigerator"", ""Coffee maker"", ""Bluetooth sound system"", ""Dishes and silverware"", ""Wifi"", ""First aid kit""]",$75.00,16
962,42803474,1000,15842352,Ina - RumpusRoom,100%,92%,"['email', 'phone']",Borgerhout Intra Muros Zuid,51.21284,4.43624,Private room,,3 shared baths,"[""Toaster"", ""Hot water kettle"", ""Hot water"", ""Extra pillows and blankets"", ""In repair oven"", ""Heating"", ""Iron"", ""Dryer"", ""Hair dryer"", ""Shower gel"", ""Essentials"", ""Room-darkening shades"", ""Pocket wifi"", ""Private entrance"", ""Laundromat nearby"", ""Crueltyfree body soap"", ""Smoke alarm"", ""Bed linens"", ""Microwave"", ""Stove"", ""Lock on bedroom door"", ""Board games"", ""Dining table"", ""Hangers"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Freezer"", ""Clothing storage"", ""Pour-over coffee"", ""Baking sheet"", ""Cooking basics"", ""Fire extinguisher"", ""Refrigerator"", ""Bluetooth sound system"", ""Host greets you"", ""Keurig coffee machine"", ""Luggage dropoff allowed"", ""Wifi"", ""First aid kit""]",$69.00,7
963,42805423,1000,10283752,Philippe,81%,91%,"['email', 'phone']",Theaterbuurt-Meir,51.21697,4.40741,Entire home/apt,,2.5 baths,"[""Crib"", ""Oven"", ""Long term stays allowed"", ""Free washer \u2013 In unit"", ""Hot water"", ""Body soap"", ""Hot water kettle"", ""Extra pillows and blankets"", ""Heating"", ""Dishwasher"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Elevator"", ""Essentials"", ""Private entrance"", ""Laundromat nearby"", ""Lockbox"", ""Smoke alarm"", ""Microwave"", ""Bed linens"", ""32\"" HDTV with Chromecast"", ""Central air conditioning"", ""Stove"", ""Dining table"", ""Hangers"", ""Fast wifi \u2013 95 Mbps"", ""Shampoo"", ""Paid parking off premises"", ""Bose  Bluetooth sound system"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Freezer"", ""Single level home"", ""Bidet"", ""Pack \u2019n play/Travel crib"", ""Cooking basics"", ""Dedicated workspace"", ""Fire extinguisher"", ""Refrigerator"", ""Coffee maker"", ""Cleaning products"", ""Dishes and silverware"", ""Private patio or balcony"", ""Drying rack for clothing"", ""Outdoor furniture"", ""First aid kit""]",$131.00,141
964,42806260,1000,15842352,Ina - RumpusRoom,100%,92%,"['email', 'phone']",Borgerhout Intra Muros Zuid,51.21396,4.43703,Private room,,3 shared baths,"[""Toaster"", ""Hot water kettle"", ""Hot water"", ""Paid parking garage off premises"", ""Extra pillows and blankets"", ""Heating"", ""Iron"", ""Dryer"", ""Hair dryer"", ""Shower gel"", ""Essentials"", ""Room-darkening shades"", ""Pocket wifi"", ""Private entrance"", ""Laundromat nearby"", ""Smoke alarm"", ""Microwave"", ""Bed linens"", ""Ethernet connection"", ""Stove"", ""In repair at the moment oven"", ""Lock on bedroom door"", ""Board games"", ""Portable fans"", ""Hangers"", ""Dining table"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Freezer"", ""Clothing storage"", ""Pour-over coffee"", ""Baking sheet"", ""Fire extinguisher"", ""Refrigerator"", ""Coffee maker"", ""Cleaning products"", ""Animal cruelty free body soap"", ""Host greets you"", ""Keurig coffee machine"", ""Drying rack for clothing"", ""Wifi"", ""First aid kit""]",$79.00,4
965,42826391,757,174932988,Olivier,100%,100%,"['email', 'phone']",Theaterbuurt-Meir,51.21588,4.41041,Entire home/apt,,1 bath,"[""Lockbox"", ""Smoke alarm"", ""Fire extinguisher"", ""TV"", ""Wifi"", ""Long term stays allowed"", ""Washer"", ""Heating"", ""Private entrance"", ""Iron"", ""Kitchen"", ""Dryer"", ""Hair dryer"", ""Hangers"", ""Essentials"", ""Air conditioning"", ""Shampoo"", ""First aid kit""]",$110.00,20
966,42830084,358,8136924,Roger,,0%,"['email', 'phone']",Stadspark,51.20987,4.41328,Entire home/apt,,1 bath,"[""Long term stays allowed"", ""Smoke alarm"", ""Fire extinguisher"", ""Private entrance"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Shampoo"", ""First aid kit""]",$65.00,0
967,42946563,278,264440567,Henry,40%,25%,"['email', 'phone']",Oud - Merksem,51.24649,4.44735,Entire home/apt,,3 baths,"[""Cooking basics"", ""Long term stays allowed"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""TV"", ""Fire extinguisher"", ""Wifi"", ""Washer"", ""Heating"", ""Private entrance"", ""Iron"", ""Kitchen"", ""Dryer"", ""Hair dryer"", ""Hangers"", ""Essentials"", ""Shampoo"", ""First aid kit""]",$190.00,0
968,42973949,705,222165629,Louis,100%,21%,"['email', 'phone']",Theaterbuurt-Meir,51.2137,4.40955,Entire home/apt,,1.5 baths,"[""Dedicated workspace"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""TV"", ""Hot water"", ""Wifi"", ""Coffee maker"", ""Refrigerator"", ""Washer"", ""Heating"", ""Long term stays allowed"", ""Kitchen"", ""Dishes and silverware"", ""Dryer"", ""Hair dryer"", ""Hangers"", ""Essentials"", ""Elevator"", ""Shampoo""]",$115.00,9
969,43040299,752,95317388,Dennis,,75%,"['email', 'phone']",Borgerhout Intra Muros Zuid,51.21509,4.43024,Entire home/apt,,1 bath,"[""Long term stays allowed"", ""Smoke alarm"", ""TV"", ""Hot water"", ""Wifi"", ""Washer"", ""Heating"", ""Iron"", ""Kitchen"", ""Dryer"", ""Hair dryer"", ""Hangers"", ""Patio or balcony"", ""Essentials"", ""Shampoo""]",$300.00,10
970,43138786,703,61362648,William,100%,38%,['phone'],Linkeroever,51.23351,4.38551,Entire home/apt,,2 baths,"[""Free dryer \u2013 In unit"", ""Crib"", ""Oven"", ""Long term stays allowed"", ""Free washer \u2013 In unit"", ""Hot water"", ""Extra pillows and blankets"", ""Heating"", ""Dishwasher"", ""Iron"", ""Kitchen"", ""HDTV with Chromecast, Netflix"", ""Hair dryer"", ""Elevator"", ""Room-darkening shades"", ""Lake access"", ""Children\u2019s dinnerware"", ""Laundromat nearby"", ""Lockbox"", ""Smoke alarm"", ""Microwave"", ""Babysitter recommendations"", ""Free parking on premises"", ""Children\u2019s books and toys"", ""Stove"", ""Bathtub"", ""Beachfront"", ""Dining table"", ""Hangers"", ""Sonos sound system"", ""Free street parking"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Freezer"", ""Single level home"", ""Waterfront"", ""Cooking basics"", ""Fire extinguisher"", ""Refrigerator"", ""Coffee maker"", ""Cleaning products"", ""Dishes and silverware"", ""Keurig coffee machine"", ""Luggage dropoff allowed"", ""Private patio or balcony"", ""Drying rack for clothing"", ""Wifi""]",$332.00,16
971,43174568,1000,83733498,Nick,100%,100%,"['email', 'phone']",Theaterbuurt-Meir,51.21958,4.41586,Entire home/apt,,1.5 baths,"[""Free dryer \u2013 In unit"", ""Toaster"", ""Crib"", ""Long term stays allowed"", ""EV charger"", ""Free washer \u2013 In unit"", ""Hot water"", ""Body soap"", ""Cable TV"", ""Extra pillows and blankets"", ""High chair"", ""Hot water kettle"", ""Rice maker"", ""Dishwasher"", ""Outdoor dining area"", ""Iron"", ""Kitchen"", ""Shared hot tub"", ""Hair dryer"", ""Elevator"", ""Shower gel"", ""Essentials"", ""Room-darkening shades"", ""Pocket wifi"", ""Children\u2019s dinnerware"", ""Changing table"", ""Smoke alarm"", ""Microwave"", ""Bed linens"", ""Ethernet connection"", ""Babysitter recommendations"", ""Induction stove"", ""Bathtub"", ""Board games"", ""Portable fans"", ""Hangers"", ""Dining table"", ""Baby bath"", ""Shared sauna"", ""Clothing storage: wardrobe"", ""Baby safety gates"", ""Baby monitor"", ""Siemens oven"", ""Wine glasses"", ""Paid parking off premises"", ""75\"" HDTV with Apple TV, Chromecast, HBO Max, Netflix, premium cable, standard cable"", ""Freezer"", ""Baking sheet"", ""Outdoor furniture"", ""Cooking basics"", ""Dedicated workspace"", ""Refrigerator"", ""Wifi"", ""Coffee maker"", ""Bikes"", ""Cleaning products"", ""Free parking garage on premises \u2013 1 space"", ""Bluetooth sound system"", ""Gym nearby"", ""Dishes and silverware"", ""Host greets you"", ""Luggage dropoff allowed"", ""Private patio or balcony"", ""Central heating"", ""Portable air conditioning"", ""First aid kit""]",$220.00,5
972,43227407,608,29882794,Ans,,,"['email', 'phone']",Deurne Zuid West,51.19606,4.45896,Entire home/apt,,1.5 baths,"[""Lockbox"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""TV"", ""Hot water"", ""Wifi"", ""Washer"", ""Heating"", ""Iron"", ""Kitchen"", ""Dryer"", ""Hair dryer"", ""Hangers"", ""Patio or balcony"", ""Essentials"", ""Shampoo""]",$80.00,5
973,43263366,958,277645495,Daily,79%,99%,"['email', 'phone']",Historisch Centrum,51.22031,4.39764,Entire home/apt,,1 bath,"[""Oven"", ""Long term stays allowed"", ""TV"", ""Hot water"", ""Heating"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Lockbox"", ""Smoke alarm"", ""Microwave"", ""Bed linens"", ""Ethernet connection"", ""Stove"", ""Hangers"", ""Shampoo"", ""Cooking basics"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Wifi""]",$109.00,96
974,43263535,833,277645495,Daily,79%,99%,"['email', 'phone']",Historisch Centrum,51.22165,4.39801,Entire home/apt,,1 bath,"[""Oven"", ""Long term stays allowed"", ""Cable TV"", ""Hot water"", ""Heating"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Lockbox"", ""Smoke alarm"", ""Microwave"", ""Bed linens"", ""Ethernet connection"", ""Stove"", ""Hangers"", ""Shampoo"", ""TV with standard cable"", ""Cooking basics"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Wifi""]",$109.00,45
975,43309405,1000,2528396,Shana,100%,91%,"['email', 'phone', 'work_email']",Deurne Zuid West,51.21128,4.4623,Entire home/apt,,1.5 baths,"[""Toaster"", ""Oven"", ""Hot water kettle"", ""Hot water"", ""Body soap"", ""Paid washer \u2013 In unit"", ""Extra pillows and blankets"", ""Heating"", ""Dishwasher"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Elevator"", ""Shower gel"", ""Conditioner"", ""Essentials"", ""Paid parking on premises"", ""Room-darkening shades"", ""Private entrance"", ""Laundromat nearby"", ""Lockbox"", ""Smoke alarm"", ""Microwave"", ""Bed linens"", ""Board games"", ""Portable fans"", ""Hangers"", ""Dining table"", ""Loewe Bluetooth sound system"", ""Shampoo"", ""Clothing storage: wardrobe"", ""52\"" HDTV with Chromecast, Netflix"", ""Wine glasses"", ""Freezer"", ""Baking sheet"", ""Paid dryer \u2013 In unit"", ""Cooking basics"", ""Refrigerator"", ""Coffee maker"", ""Cleaning products"", ""Dishes and silverware"", ""Host greets you"", ""Luggage dropoff allowed"", ""Private patio or balcony"", ""Drying rack for clothing"", ""Wifi"", ""First aid kit""]",$71.00,13
976,43341118,1000,121919008,Christophe,90%,51%,"['email', 'phone']",Nieuw - Kwartier Oost,51.17898,4.43145,Private room,,1.5 shared baths,"[""Toaster"", ""Oven"", ""Long term stays allowed"", ""TV"", ""Hot water"", ""Hot water kettle"", ""Extra pillows and blankets"", ""Heating"", ""Dishwasher"", ""Iron"", ""Kitchen"", ""Dryer"", ""Shower gel"", ""Essentials"", ""Smoke alarm"", ""Microwave"", ""Bed linens"", ""Washer"", ""Stove"", ""Bathtub"", ""Lock on bedroom door"", ""Dining table"", ""Hangers"", ""Free street parking"", ""Shampoo"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Freezer"", ""Baking sheet"", ""Cooking basics"", ""Dedicated workspace"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Private patio or balcony"", ""Drying rack for clothing"", ""Wifi"", ""First aid kit""]",$45.00,9
977,43430557,1000,1820186,Godelieve,100%,86%,"['email', 'phone']",Borgerhout Intra Muros Noord,51.21576,4.43219,Private room,,1.5 shared baths,"[""Long term stays allowed"", ""TV"", ""Hot water"", ""Heating"", ""Backyard"", ""Iron"", ""Kitchen"", ""Dryer"", ""Hair dryer"", ""Elevator"", ""Essentials"", ""Smoke alarm"", ""Gym"", ""Washer"", ""Children\u2019s books and toys"", ""Lock on bedroom door"", ""Hangers"", ""Shampoo"", ""Paid parking off premises"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Dedicated workspace"", ""Fire extinguisher"", ""Host greets you"", ""Luggage dropoff allowed"", ""Wifi""]",$39.00,4
978,43544200,449,347559714,Julien,100%,100%,"['email', 'phone']",Historisch Centrum,51.22018,4.39858,Entire home/apt,,1 bath,"[""Oven"", ""Long term stays allowed"", ""TV"", ""Heating"", ""Dishwasher"", ""Kitchen"", ""Shower gel"", ""Essentials"", ""Smoke alarm"", ""Microwave"", ""Bed linens"", ""Washer"", ""Stove"", ""Portable fans"", ""Hangers"", ""Shampoo"", ""Freezer"", ""Air conditioning"", ""Cooking basics"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Wifi""]",$74.00,30
979,43567032,769,39001675,Guus,100%,98%,"['email', 'phone']",Valaar,51.18301,4.38011,Entire home/apt,,2.5 baths,"[""Long term stays allowed"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Hot water"", ""Wifi"", ""Washer"", ""Heating"", ""Private entrance"", ""Kitchen"", ""Hangers"", ""Essentials"", ""Shampoo"", ""First aid kit""]",$115.00,36
980,43575983,662,42024170,Kristof,100%,99%,"['email', 'phone']",Deurne Noord,51.23557,4.45353,Private room,,1 shared bath,"[""Lockbox"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Bed linens"", ""Hot water"", ""TV"", ""Wifi"", ""Extra pillows and blankets"", ""Cleaning before checkout"", ""Heating"", ""Backyard"", ""Iron"", ""Hangers"", ""Essentials"", ""Free street parking"", ""Shampoo""]",$29.00,37
981,43584824,638,2426371,Pieter,100%,86%,"['email', 'phone']",Borgerhout Intra Muros Zuid,51.21538,4.42892,Entire home/apt,,3 baths,"[""Free dryer \u2013 In unit"", ""Long term stays allowed"", ""Free washer \u2013 In unit"", ""TV"", ""Heating"", ""Outdoor dining area"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Private entrance"", ""Smoke alarm"", ""Microwave"", ""Free parking on premises"", ""Hangers"", ""BBQ grill"", ""Dedicated workspace"", ""Fire extinguisher"", ""Refrigerator"", ""Coffee maker"", ""Wifi"", ""Fire pit"", ""Dishes and silverware"", ""Outdoor furniture""]",$400.00,7
