,id,len_description,host_id,host_name,host_response_rate,host_acceptance_rate,host_verifications,neighbourhood_cleansed,latitude,longitude,room_type,bathrooms,bathrooms_text,amenities,price,number_of_reviews
621,44312461,317,154673849,Samia,100%,0%,"['email', 'phone']",Ledeberg,51.03667,3.73796,Entire home/apt,,1 bath,"[""Elevator"", ""Free parking on premises"", ""Hot water"", ""Kitchen"", ""Long term stays allowed"", ""Wifi"", ""Dryer"", ""Hangers"", ""Essentials"", ""Washer"", ""TV"", ""Heating""]",$190.00,0
622,44397602,694,8049849,Céline,84%,91%,"['email', 'phone']",Muide - Meulestede - Afrikalaan,51.07926,3.72958,Private room,,1 shared bath,"[""Luggage dropoff allowed"", ""Cleaning products"", ""Shampoo"", ""Hot water kettle"", ""Smoke alarm"", ""Conditioner"", ""Hangers"", ""Bed linens"", ""Carbon monoxide alarm"", ""Board games"", ""Free parking on premises"", ""Iron"", ""Hot water"", ""Wifi"", ""First aid kit"", ""Hair dryer"", ""Long term stays allowed"", ""Heating"", ""Shower gel"", ""Fire extinguisher"", ""Body soap"", ""TV with Netflix"", ""Free street parking""]",$37.00,100
623,44402538,519,125572769,Marleen,,,"['email', 'phone']",Ledeberg,51.03591,3.74598,Private room,,1 private bath,"[""Free parking on premises"", ""Shampoo"", ""Smoke alarm"", ""Kitchen"", ""Long term stays allowed"", ""Wifi"", ""Dryer"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Hangers"", ""Essentials"", ""Washer"", ""TV"", ""Heating""]",$36.00,7
624,44426709,298,8604293,Maaike,89%,42%,"['email', 'phone']",Elisabethbegijnhof - Papegaai,51.04949,3.71885,Entire home/apt,,1 bath,"[""Shampoo"", ""Iron"", ""Hot water"", ""Smoke alarm"", ""Kitchen"", ""Private entrance"", ""Hair dryer"", ""Long term stays allowed"", ""Wifi"", ""Fire extinguisher"", ""Hangers"", ""Essentials"", ""Washer"", ""Heating""]",$70.00,2
625,44440059,1000,337719699,Stefanie,0%,100%,"['email', 'phone']",Elisabethbegijnhof - Papegaai,51.05602,3.71414,Entire home/apt,,2 baths,"[""Luggage dropoff allowed"", ""Smoke alarm"", ""Hangers"", ""Washer"", ""Carbon monoxide alarm"", ""Iron"", ""Hot water"", ""Indoor fireplace"", ""Wifi"", ""Security cameras on property"", ""Host greets you"", ""Kitchen"", ""First aid kit"", ""Hair dryer"", ""Long term stays allowed"", ""Dryer"", ""Essentials"", ""Heating"", ""TV"", ""High chair"", ""Children\u2019s books and toys"", ""Fire extinguisher""]",$285.00,5
626,44485868,1000,120203973,Hans,100%,100%,"['email', 'phone']",Elisabethbegijnhof - Papegaai,51.05095,3.71641,Entire home/apt,,1 bath,"[""Luggage dropoff allowed"", ""Hot water kettle"", ""Shampoo"", ""Smoke alarm"", ""Refrigerator"", ""Dining table"", ""Hangers"", ""Pack \u2019n play/Travel crib"", ""Bed linens"", ""Carbon monoxide alarm"", ""Nespresso machine"", ""Laundromat nearby"", ""Hot water"", ""Patio or balcony"", ""Paid parking garage off premises"", ""Wifi"", ""Hair dryer"", ""Long term stays allowed"", ""Keypad"", ""Essentials"", ""Heating"", ""Microwave"", ""Shower gel"", ""Private entrance"", ""Fire extinguisher"", ""Coffee maker"", ""Dishes and silverware"", ""Portable fans"", ""Mini fridge""]",$105.00,181
627,44509599,472,30475301,Sébastien,,,"['email', 'phone']",Binnenstad,51.04032,3.73536,Private room,,1 shared bath,"[""Shampoo"", ""Smoke alarm"", ""Essentials"", ""Kitchen"", ""Long term stays allowed"", ""Wifi"", ""Hangers"", ""Heating"", ""Washer""]",$60.00,0
628,44555298,635,264917270,Galeh,100%,100%,"['email', 'phone']",Sint Denijs Westrem,51.02067,3.68906,Private room,,3 baths,"[""Hot water kettle"", ""Shampoo"", ""Smoke alarm"", ""Refrigerator"", ""Oven"", ""Hangers"", ""Washer"", ""Dedicated workspace"", ""Bed linens"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Board games"", ""Cable TV"", ""Free parking on premises"", ""Iron"", ""TV with standard cable"", ""Indoor fireplace"", ""BBQ grill"", ""Wifi"", ""Host greets you"", ""Kitchen"", ""Cooking basics"", ""First aid kit"", ""Hair dryer"", ""Freezer"", ""Shared patio or balcony"", ""Long term stays allowed"", ""Heating"", ""Essentials"", ""Microwave"", ""Stove"", ""Toaster"", ""Backyard"", ""High chair"", ""Private entrance"", ""Game console"", ""Children\u2019s books and toys"", ""Bathtub"", ""Body soap"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Coffee maker"", ""Dishes and silverware"", ""Free street parking"", ""Air conditioning""]",$185.00,0
629,44575274,129,5981363,Wendy,100%,97%,"['email', 'phone', 'work_email']",Bloemekenswijk,51.06786,3.70661,Entire home/apt,,1.5 baths,"[""Elevator"", ""Hot water kettle"", ""Smoke alarm"", ""Refrigerator"", ""Dining table"", ""Oven"", ""Clothing storage"", ""Outdoor dining area"", ""Hangers"", ""Bed linens"", ""Dishwasher"", ""Laundromat nearby"", ""Extra pillows and blankets"", ""Free parking on premises"", ""Hot water"", ""Wifi"", ""Kitchen"", ""Cooking basics"", ""First aid kit"", ""Hair dryer"", ""Freezer"", ""Bikes"", ""Paid parking off premises"", ""Single level home"", ""Essentials"", ""Heating"", ""Microwave"", ""Stove"", ""Waterfront"", ""TV"", ""Backyard"", ""Private patio or balcony"", ""Private entrance"", ""Wine glasses"", ""Outdoor furniture"", ""Lockbox"", ""Fire extinguisher"", ""Baking sheet"", ""Coffee maker"", ""Dishes and silverware"", ""Portable fans"", ""EV charger""]",$90.00,32
630,44897488,733,362787745,Amaryllis,100%,100%,"['email', 'phone']",Elisabethbegijnhof - Papegaai,51.05551,3.71407,Entire home/apt,,1 bath,"[""Iron"", ""Smoke alarm"", ""Essentials"", ""First aid kit"", ""Hair dryer"", ""Long term stays allowed"", ""Wifi"", ""Fire extinguisher"", ""Heating"", ""Carbon monoxide alarm""]",$68.00,124
631,44897852,510,80420289,Orfeo,100%,95%,"['email', 'phone']",Rabot  - Blaisantvest,51.06084,3.70562,Private room,,1 private bath,"[""Luggage dropoff allowed"", ""Cleaning products"", ""Shampoo"", ""Hot water kettle"", ""Smoke alarm"", ""Refrigerator"", ""Dining table"", ""Oven"", ""Clothing storage"", ""Ceiling fan"", ""Hangers"", ""Dedicated workspace"", ""Bed linens"", ""Kayak"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Board games"", ""Laundromat nearby"", ""Iron"", ""Hot water"", ""Wifi"", ""HDTV with Netflix, premium cable"", ""Mosquito net"", ""Security cameras on property"", ""Free street parking"", ""Kitchen"", ""Cooking basics"", ""First aid kit"", ""Hair dryer"", ""Freezer"", ""Long term stays allowed"", ""Bikes"", ""Heating"", ""Essentials"", ""Microwave"", ""Waterfront"", ""Barbecue utensils"", ""Shower gel"", ""Bluetooth sound system"", ""Paid street parking off premises"", ""Toaster"", ""Private patio or balcony"", ""Private entrance"", ""Wine glasses"", ""Outdoor furniture"", ""Lockbox"", ""Fire extinguisher"", ""Body soap"", ""Coffee maker"", ""Dishes and silverware"", ""Portable fans"", ""Air conditioning"", ""Gas stove""]",$115.00,28
632,44989475,851,363069688,Nathalie,100%,100%,"['email', 'phone']",Drongen,51.03265,3.59135,Entire home/apt,,1.5 baths,"[""Hot water kettle"", ""Shampoo"", ""Changing table"", ""Private outdoor pool - available seasonally, open specific hours, saltwater, sun loungers"", ""Smoke alarm"", ""Refrigerator"", ""Dining table"", ""Hangers"", ""Washer"", ""Bed linens"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Nespresso machine"", ""Cable TV"", ""Free parking on premises"", ""Iron"", ""Hot water"", ""TV with standard cable"", ""BBQ grill"", ""Wifi"", ""Mosquito net"", ""Sound system"", ""Free street parking"", ""Kitchen"", ""Cooking basics"", ""First aid kit"", ""Hair dryer"", ""Freezer"", ""Long term stays allowed"", ""Dryer"", ""Essentials"", ""Stove"", ""Microwave"", ""Fourneau Lacanche Cluny stainless steel oven"", ""Shower gel"", ""Outdoor shower"", ""Clothing storage: wardrobe, closet, and dresser"", ""Central heating"", ""Toaster"", ""Room-darkening shades"", ""Private entrance"", ""Wine glasses"", ""Outdoor furniture"", ""Private patio or balcony"", ""Lockbox"", ""Fire extinguisher"", ""Body soap"", ""Coffee maker"", ""Dishes and silverware"", ""Baking sheet"", ""Outdoor dining area""]",$229.00,30
633,45075291,335,54994195,Sara,,,"['email', 'phone']",Binnenstad,51.057102,3.721708,Entire home/apt,,1 bath,"[""Shampoo"", ""Iron"", ""Smoke alarm"", ""Host greets you"", ""Kitchen"", ""Cooking basics"", ""Private entrance"", ""Hair dryer"", ""Wifi"", ""Lockbox"", ""Fire extinguisher"", ""Hangers"", ""Essentials"", ""TV"", ""Heating""]",$135.00,38
634,45108222,1000,344424312,Ana,100%,76%,"['email', 'phone']",Stationsbuurt Noord,51.0364,3.71094,Private room,,1 shared bath,"[""Luggage dropoff allowed"", ""Cleaning products"", ""Shampoo"", ""Record player"", ""Hot water kettle"", ""Smoke alarm"", ""Refrigerator"", ""Trash compactor"", ""Clothing storage"", ""Oven"", ""Lake access"", ""Conditioner"", ""Hangers"", ""Dedicated workspace"", ""Bed linens"", ""Carbon monoxide alarm"", ""Pocket wifi"", ""Cable TV"", ""Extra pillows and blankets"", ""Pour-over coffee"", ""Babysitter recommendations"", ""Laundromat nearby"", ""Iron"", ""Free parking on premises"", ""Hot water"", ""Dryer \u2013\u00a0In unit"", ""Window AC unit"", ""Wifi"", ""Mosquito net"", ""Sound system"", ""Free street parking"", ""HDTV with standard cable"", ""Paid washer \u2013 In unit"", ""Kitchen"", ""Cooking basics"", ""First aid kit"", ""Hair dryer"", ""Long term stays allowed"", ""Bikes"", ""Paid parking off premises"", ""Essentials"", ""Heating"", ""Microwave"", ""Stove"", ""Waterfront"", ""Lockbox"", ""Rice maker"", ""Shower gel"", ""Ethernet connection"", ""EV charger"", ""Room-darkening shades"", ""Private entrance"", ""Wine glasses"", ""Private patio or balcony"", ""Boat slip"", ""Drying rack for clothing"", ""Children\u2019s books and toys"", ""Body soap"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Coffee maker"", ""Dishes and silverware"", ""Portable fans"", ""Baking sheet"", ""Fire pit"", ""Mini fridge"", ""Keurig coffee machine""]",$139.00,6
635,45130133,1000,364455800,Lien,100%,93%,"['email', 'phone']",Binnenstad,51.05433,3.72502,Entire home/apt,,1 bath,"[""Shampoo"", ""Smoke alarm"", ""Refrigerator"", ""Oven"", ""Pack \u2019n play/Travel crib"", ""Bed linens"", ""Wifi"", ""Kitchen"", ""Hair dryer"", ""Long term stays allowed"", ""Paid parking off premises"", ""Stove"", ""Essentials"", ""Microwave"", ""Heating"", ""TV"", ""Shower gel"", ""High chair"", ""Private entrance"", ""Lockbox"", ""Fire extinguisher"", ""Body soap"", ""Coffee maker"", ""Dishes and silverware""]",$105.00,66
636,45144672,918,183575014,Bernard,100%,71%,"['email', 'phone']",Nieuw Gent - UZ,51.03074,3.73133,Private room,,1 private bath,"[""Luggage dropoff allowed"", ""Cleaning products"", ""Smoke alarm"", ""Refrigerator"", ""Oven"", ""Hangers"", ""Dedicated workspace"", ""Bed linens"", ""Carbon monoxide alarm"", ""Nespresso machine"", ""Extra pillows and blankets"", ""Hot water"", ""Wifi"", ""Window guards"", ""Security cameras on property"", ""Kitchen"", ""Long term stays allowed"", ""Outlet covers"", ""Essentials"", ""Microwave"", ""Heating"", ""Ethernet connection"", ""Paid street parking off premises"", ""Room-darkening shades"", ""Private entrance"", ""Wine glasses"", ""Outdoor furniture"", ""Private patio or balcony"", ""Lockbox"", ""Clothing storage: closet"", ""Lock on bedroom door"", ""Coffee maker"", ""Dishes and silverware"", ""Mini fridge""]",$27.00,18
637,45174127,38,325545507,Jody,0%,,['phone'],Sint Denijs Westrem,51.02257,3.66348,Shared room,,4 shared baths,"[""Free parking on premises"", ""Iron"", ""Smoke alarm"", ""Backyard"", ""Carbon monoxide alarm"", ""Kitchen"", ""First aid kit"", ""Long term stays allowed"", ""Wifi"", ""Dryer"", ""Fire extinguisher"", ""Hangers"", ""Essentials"", ""Washer"", ""TV"", ""Heating""]",$190.00,1
638,45228603,415,49198114,Zenzi,100%,71%,"['email', 'phone']",Stationsbuurt Noord,51.03426,3.71526,Private room,,1 private bath,"[""Elevator"", ""Luggage dropoff allowed"", ""Cleaning products"", ""Shampoo"", ""Hot water kettle"", ""Smoke alarm"", ""Refrigerator"", ""Dining table"", ""Oven"", ""Clothing storage"", ""Conditioner"", ""Hangers"", ""Bed linens"", ""Dishwasher"", ""Board games"", ""Laundromat nearby"", ""Iron"", ""Hot water"", ""Wifi"", ""Security cameras on property"", ""Free washer \u2013 In unit"", ""Free dryer \u2013 In unit"", ""First aid kit"", ""Hair dryer"", ""Freezer"", ""Shared patio or balcony"", ""Long term stays allowed"", ""Paid parking off premises"", ""Single level home"", ""Outlet covers"", ""Essentials"", ""Microwave"", ""Stove"", ""Rice maker"", ""Shower gel"", ""Central heating"", ""Toaster"", ""Room-darkening shades"", ""Wine glasses"", ""Drying rack for clothing"", ""Bathtub"", ""Body soap"", ""Coffee maker"", ""Dishes and silverware""]",$71.00,12
639,45237545,830,152299817,Kristof,100%,100%,"['email', 'phone']",Drongen,51.06161,3.62195,Private room,,1 private bath,"[""Luggage dropoff allowed"", ""Cleaning products"", ""Hot water kettle"", ""Smoke alarm"", ""Refrigerator"", ""Rituals / Kneipp body soap"", ""Dining table"", ""Outdoor dining area"", ""Free carport on premises"", ""Hangers"", ""Dedicated workspace"", ""Bed linens"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Nespresso machine"", ""Laundromat nearby"", ""Cable TV"", ""Extra pillows and blankets"", ""Hot water"", ""TV with standard cable"", ""BBQ grill"", ""Patio or balcony"", ""Wifi"", ""Kitchen"", ""Cooking basics"", ""First aid kit"", ""Hair dryer"", ""Long term stays allowed"", ""Dryer"", ""Bikes"", ""Heating"", ""Essentials"", ""Microwave"", ""Barbecue utensils"", ""Shower gel"", ""Pool table"", ""Outdoor shower"", ""Portable fans"", ""Toaster"", ""Backyard"", ""Room-darkening shades"", ""Sonos Bluetooth sound system"", ""Wine glasses"", ""Private entrance"", ""Outdoor furniture"", ""Children\u2019s books and toys"", ""Rituals / Kneipp conditioner"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Coffee maker"", ""Dishes and silverware"", ""Baking sheet"", ""Rituals / Kneipp shampoo"", ""Lockbox"", ""Mini fridge"", ""Air conditioning"", ""Keurig coffee machine""]",$95.00,67
640,45250457,1000,26460794,Anissa,100%,100%,"['email', 'phone']",Macharius - Heirnis,51.05511,3.73948,Entire home/apt,,1 bath,"[""Shampoo"", ""Smoke alarm"", ""Conditioner"", ""Hangers"", ""Pack \u2019n play/Travel crib"", ""Bed linens"", ""Carbon monoxide alarm"", ""Laundromat nearby"", ""Hot water"", ""Crib - available upon request"", ""Patio or balcony"", ""Wifi"", ""First aid kit"", ""Long term stays allowed"", ""Keypad"", ""Paid parking off premises"", ""Essentials"", ""Heating"", ""Waterfront"", ""Shower gel"", ""Private entrance"", ""Fire extinguisher"", ""Body soap"", ""Coffee maker"", ""Free street parking""]",$84.00,52
641,45326884,622,71056582,Judith,100%,84%,"['email', 'phone']",Macharius - Heirnis,51.05687,3.73739,Entire home/apt,,1 bath,"[""Cleaning products"", ""Shampoo"", ""Hot water kettle"", ""Smoke alarm"", ""Refrigerator"", ""Dining table"", ""Oven"", ""Conditioner"", ""Hangers"", ""Bed linens"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Laundromat nearby"", ""Hot water"", ""Wifi"", ""Kitchen"", ""Cooking basics"", ""Hair dryer"", ""Freezer"", ""Long term stays allowed"", ""Essentials"", ""Heating"", ""Microwave"", ""Stove"", ""Smart lock"", ""TV"", ""Shower gel"", ""Bluetooth sound system"", ""Paid street parking off premises"", ""Toaster"", ""Room-darkening shades"", ""Private entrance"", ""Wine glasses"", ""Clothing storage: closet"", ""Body soap"", ""Coffee maker"", ""Dishes and silverware"", ""Baking sheet"", ""Portable fans""]",$101.00,71
642,45348222,856,46960168,Matthias,100%,65%,"['email', 'phone']",Sint Amandsberg,51.0657,3.75333,Private room,,1 private bath,"[""Cleaning products"", ""Hot water kettle"", ""Smoke alarm"", ""Refrigerator"", ""Dining table"", ""Standalone high chair - always at the listing"", ""Hangers"", ""Dedicated workspace"", ""Bed linens"", ""Kayak"", ""Laundromat nearby"", ""Hot water"", ""Wifi"", ""Kitchen"", ""Cooking basics"", ""Freezer"", ""Long term stays allowed"", ""Keypad"", ""Bikes"", ""Essentials"", ""Heating"", ""Microwave"", ""Stove"", ""Ethernet connection"", ""Room-darkening shades"", ""Sonos Bluetooth sound system"", ""Wine glasses"", ""Clothing storage: closet"", ""Body soap"", ""Crib - always at the listing"", ""Coffee maker"", ""Dishes and silverware"", ""Baking sheet"", ""Free street parking"", ""Mini fridge""]",$70.00,13
643,45416541,468,35788202,Gerlinde,100%,100%,"['email', 'phone', 'work_email']",Elisabethbegijnhof - Papegaai,51.05579,3.71508,Entire home/apt,,1 bath,"[""Shampoo"", ""Smoke alarm"", ""Essentials"", ""Kitchen"", ""Private entrance"", ""First aid kit"", ""Hair dryer"", ""Long term stays allowed"", ""Wifi"", ""Fire extinguisher"", ""Hangers"", ""Heating""]",$180.00,40
644,45495715,723,368175350,Hanne,,0%,"['email', 'phone']",Binnenstad,51.03884,3.73621,Entire home/apt,,1.5 baths,"[""Cleaning products"", ""Hair dryer"", ""Wifi"", ""Smoke alarm"", ""Bed linens"", ""Elevator"", ""Hangers"", ""Board games"", ""Iron"", ""Kayak"", ""Cooking basics"", ""Drying rack for clothing"", ""Essentials"", ""Free parking on premises"", ""Hot water"", ""Heating"", ""Kitchen"", ""Laundromat nearby"", ""Private patio or balcony"", ""Washer"", ""Luggage dropoff allowed"", ""Room-darkening shades"", ""Paid parking on premises"", ""Mosquito net"", ""Extra pillows and blankets"", ""Cleaning before checkout"", ""TV"", ""Paid dryer \u2013 In unit"", ""Waterfront"", ""Dishes and silverware""]",$600.00,0
645,45504623,235,65191016,Jonathan,100%,50%,"['email', 'phone']",Sint Denijs Westrem,51.02229,3.67492,Entire home/apt,,1 bath,"[""Free parking on premises"", ""Smoke alarm"", ""Kitchen"", ""BBQ grill"", ""First aid kit"", ""Wifi"", ""Dedicated workspace"", ""Heating"", ""Washer"", ""Outdoor dining area"", ""Carbon monoxide alarm""]",$53.00,0
646,45522415,1000,364455800,Lien,100%,93%,"['email', 'phone']",Binnenstad,51.05598,3.72436,Entire home/apt,,1 bath,"[""Shampoo"", ""Smoke alarm"", ""Refrigerator"", ""Oven"", ""Pack \u2019n play/Travel crib"", ""Bed linens"", ""Wifi"", ""Kitchen"", ""Hair dryer"", ""Long term stays allowed"", ""Paid parking off premises"", ""Stove"", ""Essentials"", ""Microwave"", ""Heating"", ""TV"", ""Shower gel"", ""High chair"", ""Private entrance"", ""Fire extinguisher"", ""Coffee maker""]",$115.00,74
647,45522653,1000,364455800,Lien,100%,93%,"['email', 'phone']",Binnenstad,51.0548,3.72647,Entire home/apt,,1 bath,"[""Shampoo"", ""Smoke alarm"", ""Refrigerator"", ""Oven"", ""Pack \u2019n play/Travel crib"", ""Bed linens"", ""Hot water"", ""Wifi"", ""Kitchen"", ""Hair dryer"", ""Long term stays allowed"", ""Paid parking off premises"", ""Stove"", ""Essentials"", ""Microwave"", ""Heating"", ""TV"", ""Shower gel"", ""High chair"", ""Private entrance"", ""Lockbox"", ""Fire extinguisher"", ""Body soap"", ""Coffee maker""]",$121.00,108
648,45537662,122,247000577,Henri,,,"['email', 'phone']",Binnenstad,51.05475,3.72724,Entire home/apt,,1.5 baths,"[""Shampoo"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Kitchen"", ""Heating"", ""Wifi"", ""Dryer"", ""Fire extinguisher"", ""Hangers"", ""Essentials"", ""Washer"", ""Free street parking"", ""TV"", ""Air conditioning""]",$60.00,0
649,45585648,470,110630447,Kristof,100%,98%,"['email', 'phone']",Binnenstad,51.04938,3.72194,Private room,,1 private bath,"[""Shampoo"", ""Iron"", ""Hot water"", ""Smoke alarm"", ""Smart lock"", ""Private entrance"", ""Hair dryer"", ""Wifi"", ""Fire extinguisher"", ""Body soap"", ""Hangers"", ""Essentials"", ""Lock on bedroom door"", ""Coffee maker"", ""Bed linens"", ""Security cameras on property"", ""Carbon monoxide alarm"", ""Heating""]",$90.00,114
650,45588312,1000,272913310,Ayesha,93%,98%,"['email', 'phone']",Brugse Poort - Rooigem,51.06186,3.70066,Private room,,1 shared bath,"[""Smoke alarm"", ""Refrigerator"", ""Essentials"", ""Kitchen"", ""Cooking basics"", ""Hair dryer"", ""Wifi"", ""Lockbox"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Hangers"", ""Heating"", ""Coffee maker"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Piano""]",$43.00,39
651,45614714,508,10846579,Mik,100%,76%,"['email', 'phone', 'work_email']",Brugse Poort - Rooigem,51.05811,3.69205,Entire home/apt,,1 bath,"[""Hot water kettle"", ""Shampoo"", ""Smoke alarm"", ""Refrigerator"", ""Dining table"", ""Oven"", ""Hangers"", ""Bed linens"", ""Dishwasher"", ""Nespresso machine"", ""Laundromat nearby"", ""Hot water"", ""Wifi"", ""Kitchen"", ""Cooking basics"", ""Hair dryer"", ""Freezer"", ""Long term stays allowed"", ""Essentials"", ""Heating"", ""Shower gel"", ""Private entrance"", ""Wine glasses"", ""Fire extinguisher"", ""Body soap"", ""Coffee maker"", ""Dishes and silverware"", ""Baking sheet""]",$75.00,4
652,45643299,506,86368262,Vincent,100%,100%,"['email', 'phone']",Binnenstad,51.05428,3.72972,Entire home/apt,,1 bath,"[""Luggage dropoff allowed"", ""Cleaning products"", ""Hot water kettle"", ""Smoke alarm"", ""Refrigerator"", ""Hangers"", ""Dedicated workspace"", ""Bed linens"", ""Carbon monoxide alarm"", ""Nespresso machine"", ""Board games"", ""Pour-over coffee"", ""Laundromat nearby"", ""Iron"", ""Hot water"", ""Rituals shampoo"", ""Safe"", ""Wifi"", ""Private hot tub - available all year, open 24 hours"", ""HDTV with Amazon Prime Video, Apple TV, Chromecast, Netflix"", ""Free washer \u2013 In building"", ""Paid parking lot off premises"", ""Free dryer \u2013 In unit"", ""Kitchen"", ""Cooking basics"", ""First aid kit"", ""Hair dryer"", ""Rituals conditioner"", ""Portable air conditioning"", ""Freezer"", ""Long term stays allowed"", ""Single level home"", ""Essentials"", ""Stove"", ""Shower gel"", ""Ethernet connection"", ""Central heating"", ""Toaster"", ""Private patio or balcony"", ""Private entrance"", ""Wine glasses"", ""Outdoor furniture"", ""Marantz Bluetooth sound system"", ""Bathtub"", ""Fire extinguisher"", ""Coffee maker"", ""Dishes and silverware"", ""Baking sheet"", ""Rituals body soap"", ""Mini fridge""]",$160.00,47
653,45651345,945,41222473,Petra,100%,59%,"['email', 'phone']",Gentbrugge,51.02348,3.80652,Private room,,1 private bath,"[""Shampoo"", ""Smoke alarm"", ""Refrigerator"", ""Hangers"", ""Bed linens"", ""Handzeep body soap"", ""Extra pillows and blankets"", ""Hot water"", ""Patio or balcony"", ""Wifi"", ""HDTV with premium cable"", ""Long term stays allowed"", ""Essentials"", ""Microwave"", ""Shower gel"", ""Free driveway parking on premises \u2013 1 space"", ""Central heating"", ""Backyard"", ""Private entrance"", ""Fire extinguisher"", ""Coffee maker"", ""Dishes and silverware"", ""Free street parking""]",$75.00,4
654,45651718,565,41222473,Petra,100%,59%,"['email', 'phone']",Gentbrugge,51.02136,3.80624,Entire home/apt,,1 bath,"[""Free parking on premises"", ""Smoke alarm"", ""Essentials"", ""Private entrance"", ""Long term stays allowed"", ""Wifi"", ""Fire extinguisher"", ""Hangers"", ""Heating"", ""Breakfast"", ""TV""]",$75.00,21
655,45704924,507,28090906,Colin,87%,48%,"['email', 'phone']",Oud Gentbrugge,51.04116,3.74388,Private room,,1 shared bath,"[""Smoke alarm"", ""Essentials"", ""Kitchen"", ""Private entrance"", ""Long term stays allowed"", ""Wifi"", ""Hangers"", ""Heating""]",$29.00,6
656,45707008,3,14853087,Matthias,100%,83%,"['email', 'phone']",Watersportbaan - Ekkergem,51.04425,3.72008,Private room,,1 shared bath,"[""Laundromat nearby"", ""Iron"", ""Hot water"", ""Refrigerator"", ""Kitchen"", ""Hair dryer"", ""Freezer"", ""Wifi"", ""Dishwasher"", ""Hangers"", ""Essentials"", ""Washer"", ""Microwave"", ""Bed linens"", ""Security cameras on property"", ""Heating""]","$2,300.00",4
657,45748440,283,291751672,Gilles,,100%,"['email', 'phone']",Binnenstad,51.04418,3.73384,Private room,,1 bath,"[""Essentials"", ""Hair dryer"", ""Long term stays allowed"", ""Wifi"", ""Heating"", ""TV""]",$129.00,1
658,45763899,22,5496119,Kaat,100%,100%,"['email', 'phone']",Zwijnaarde,51.00565,3.70401,Entire home/apt,,1 bath,"[""Smoke alarm"", ""Refrigerator"", ""Hangers"", ""Free parking on premises"", ""Hot water"", ""Patio or balcony"", ""Wifi"", ""Kitchen"", ""Cooking basics"", ""First aid kit"", ""Hair dryer"", ""Long term stays allowed"", ""Essentials"", ""Heating"", ""Microwave"", ""Stove"", ""Private entrance"", ""Fire extinguisher"", ""Coffee maker"", ""Dishes and silverware"", ""Free street parking""]",$46.00,34
659,45884236,840,137698958,Kristien,100%,100%,"['email', 'phone']",Oostakker,51.07468,3.77724,Entire home/apt,,1 bath,"[""Luggage dropoff allowed"", ""Cleaning products"", ""Hot water kettle"", ""Smoke alarm"", ""Refrigerator"", ""Dining table"", ""Oven"", ""Private garden or backyard"", ""Hangers"", ""Bed linens"", ""Carbon monoxide alarm"", ""Laundromat nearby"", ""Extra pillows and blankets"", ""Free parking on premises"", ""Hot water"", ""BBQ grill"", ""Wifi"", ""Free street parking"", ""Paid washer \u2013 In unit"", ""Kitchen"", ""Cooking basics"", ""Freezer"", ""Long term stays allowed"", ""Single level home"", ""Essentials"", ""Heating"", ""Stove"", ""Barbecue utensils"", ""Private patio or balcony"", ""Private entrance"", ""Wine glasses"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Fire extinguisher"", ""Coffee maker"", ""Dishes and silverware"", ""Baking sheet"", ""Outdoor dining area""]",$89.00,16
660,45932355,213,159489257,Isabelle,,,['phone'],Stationsbuurt Noord,51.03619,3.72707,Private room,,1 private bath,"[""Luggage dropoff allowed"", ""Shampoo"", ""Smoke alarm"", ""Refrigerator"", ""Dining table"", ""Hangers"", ""Bed linens"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Laundromat nearby"", ""Cable TV"", ""Extra pillows and blankets"", ""Free parking on premises"", ""Iron"", ""Hot water"", ""Clothing storage: walk-in closet and closet"", ""TV with standard cable"", ""Patio or balcony"", ""Wifi"", ""Kitchen"", ""Cooking basics"", ""First aid kit"", ""Hair dryer"", ""Freezer"", ""Long term stays allowed"", ""Dryer"", ""Essentials"", ""Heating"", ""Microwave"", ""Stove"", ""Shower gel"", ""Ethernet connection"", ""Toaster"", ""Room-darkening shades"", ""Private entrance"", ""Wine glasses"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Coffee maker"", ""Dishes and silverware""]",$120.00,0
661,45935514,889,24188020,Paul,100%,95%,"['email', 'phone']",Binnenstad,51.05488,3.73017,Entire home/apt,,1 bath,"[""Smoke alarm"", ""Refrigerator"", ""Essentials"", ""Kitchen"", ""Private entrance"", ""Hair dryer"", ""Long term stays allowed"", ""Wifi"", ""Hangers"", ""Heating"", ""TV""]",$105.00,23
